country,year,records
TGO,2007,1645
TGO,2008,743
TGO,2009,474
TGO,2010,419
TGO,2011,400
TGO,2012,789
TGO,2013,3549
TGO,2014,3064
TGO,2015,1138
TGO,2016,7554
TGO,2017,2616
TGO,2018,10208
TGO,2019,2214
TGO,2020,469
TGO,2021,1590
TGO,2022,1650
TGO,2023,1715
TGO,2024,2272
TGO,2025,486
THA,1960,7060
THA,1961,4107
THA,1962,3358
THA,1963,8005
THA,1964,6095
THA,1965,14940
THA,1966,21224
THA,1967,10033
THA,1968,15793
THA,1969,14617
THA,1970,7523
THA,1971,10571
THA,1972,7200
THA,1973,6846
THA,1974,8727
THA,1975,7970
THA,1976,3164
THA,1977,2366
THA,1978,2416
THA,1979,7967
THA,1980,7485
THA,1981,6330
THA,1982,5213
THA,1983,10770
THA,1984,10073
THA,1985,10394
THA,1986,14512
THA,1987,20347
THA,1988,16660
THA,1989,13011
THA,1990,21151
THA,1991,17502
THA,1992,16577
THA,1993,20767
THA,1994,12091
THA,1995,12246
THA,1996,14092
THA,1997,14793
THA,1998,14787
THA,1999,13251
THA,2000,15362
THA,2001,21913
THA,2002,28659
THA,2003,25277
THA,2004,41961
THA,2005,35601
THA,2006,39633
THA,2007,35055
THA,2008,47687
THA,2009,41834
THA,2010,54567
THA,2011,48418
THA,2012,77786
THA,2013,71861
THA,2014,115296
THA,2015,156645
THA,2016,204511
THA,2017,260077
THA,2018,371150
THA,2019,590531
THA,2020,635592
THA,2021,671739
THA,2022,982672
THA,2023,1288642
THA,2024,1402340
THA,2025,129263
TJK,1960,513
TJK,1961,770
TJK,1962,678
TJK,1963,592
TJK,1964,375
TJK,1965,1042
TJK,1966,509
TJK,1967,524
TJK,1968,507
TJK,1969,711
TJK,1970,434
TJK,1971,450
TJK,1972,409
TJK,1973,500
TJK,1974,880
TJK,1975,995
TJK,1976,1282
TJK,1977,1307
TJK,1978,2059
TJK,1979,1071
TJK,1980,663
TJK,1981,1654
TJK,1982,1166
TJK,1983,488
TJK,1984,330
TJK,1985,471
TJK,1986,905
TJK,1987,504
TJK,1988,1272
TJK,1989,973
TJK,1990,1786
TJK,1991,1083
TJK,1992,353
TJK,1993,173
TJK,1994,314
TJK,1995,48
TJK,1996,165
TJK,1997,82
TJK,1998,180
TJK,1999,231
TJK,2000,392
TJK,2001,52
TJK,2002,3157
TJK,2003,496
TJK,2004,623
TJK,2005,215
TJK,2006,968
TJK,2007,793
TJK,2008,1232
TJK,2009,1091
TJK,2010,941
TJK,2011,784
TJK,2012,482
TJK,2013,1236
TJK,2014,2342
TJK,2015,1022
TJK,2016,908
TJK,2017,999
TJK,2018,1270
TJK,2019,2681
TJK,2020,750
TJK,2021,10450
TJK,2022,12615
TJK,2023,18657
TJK,2024,13731
TJK,2025,723
TKM,1960,123
TKM,1961,130
TKM,1962,335
TKM,1963,524
TKM,1964,184
TKM,1965,149
TKM,1966,223
TKM,1967,75
TKM,1968,167
TKM,1969,434
TKM,1970,362
TKM,1971,703
TKM,1972,299
TKM,1973,305
TKM,1974,328
TKM,1975,833
TKM,1976,1181
TKM,1977,647
TKM,1978,684
TKM,1979,400
TKM,1980,181
TKM,1981,287
TKM,1982,107
TKM,1983,227
TKM,1984,624
TKM,1985,479
TKM,1986,441
TKM,1987,181
TKM,1988,656
TKM,1989,2188
TKM,1990,526
TKM,1991,1083
TKM,1992,1865
TKM,1993,682
TKM,1994,382
TKM,1995,244
TKM,1996,98
TKM,1997,110
TKM,1998,56
TKM,1999,88
TKM,2000,135
TKM,2001,1889
TKM,2002,262
TKM,2003,243
TKM,2004,575
TKM,2005,26
TKM,2006,306
TKM,2007,19
TKM,2008,6
TKM,2009,2
TKM,2010,13
TKM,2011,278
TKM,2012,480
TKM,2013,25
TKM,2014,884
TKM,2015,187
TKM,2016,366
TKM,2017,541
TKM,2018,353
TKM,2019,177
TKM,2020,25
TKM,2021,12
TKM,2022,73
TKM,2023,198
TKM,2024,1018
TKM,2025,66
TLS,1960,67
TLS,1961,93
TLS,1962,62
TLS,1963,42
TLS,1964,85
TLS,1965,80
TLS,1966,82
TLS,1967,128
TLS,1968,124
TLS,1969,17
TLS,1970,39
TLS,1971,82
TLS,1972,27
TLS,1973,240
TLS,1974,597
TLS,1975,21
TLS,1976,8
TLS,1977,1
TLS,1978,4
TLS,1979,7
TLS,1980,3
TLS,1981,5
TLS,1982,13
TLS,1983,7
TLS,1985,7
TLS,1986,3
TLS,1987,23
TLS,1988,11
TLS,1989,8
TLS,1990,8
TLS,1991,5
TLS,1992,7
TLS,1993,2
TLS,1994,2
TLS,1995,4
TLS,1996,9
TLS,1997,61
TLS,1998,25
TLS,1999,3
TLS,2000,286
TLS,2001,119
TLS,2002,538
TLS,2003,5602
TLS,2004,5671
TLS,2005,5383
TLS,2006,5484
TLS,2007,221
TLS,2008,618
TLS,2009,1225
TLS,2010,1747
TLS,2011,1071
TLS,2012,5342
TLS,2013,1496
TLS,2014,1357
TLS,2015,2452
TLS,2016,3762
TLS,2017,3528
TLS,2018,4967
TLS,2019,8660
TLS,2020,5235
TLS,2021,5068
TLS,2022,8669
TLS,2023,11999
TLS,2024,6659
TLS,2025,4505
TTO,1960,3052
TTO,1961,2465
TTO,1962,2658
TTO,1963,4370
TTO,1964,3260
TTO,1965,2034
TTO,1966,2243
TTO,1967,2851
TTO,1968,2008
TTO,1969,2731
TTO,1970,1635
TTO,1971,1291
TTO,1972,2256
TTO,1973,2337
TTO,1974,1951
TTO,1975,1367
TTO,1976,1768
TTO,1977,2406
TTO,1978,2319
TTO,1979,3272
TTO,1980,2277
TTO,1981,6568
TTO,1982,4321
TTO,1983,2192
TTO,1984,1326
TTO,1985,2156
TTO,1986,1441
TTO,1987,2430
TTO,1988,4075
TTO,1989,3818
TTO,1990,4359
TTO,1991,5481
TTO,1992,4556
TTO,1993,3879
TTO,1994,7444
TTO,1995,3435
TTO,1996,7931
TTO,1997,10140
TTO,1998,7855
TTO,1999,6179
TTO,2000,10667
TTO,2001,8421
TTO,2002,9344
TTO,2003,11909
TTO,2004,12528
TTO,2005,13134
TTO,2006,11195
TTO,2007,21149
TTO,2008,18571
TTO,2009,19324
TTO,2010,17699
TTO,2011,20479
TTO,2012,23863
TTO,2013,38560
TTO,2014,38842
TTO,2015,66084
TTO,2016,58828
TTO,2017,95173
TTO,2018,119233
TTO,2019,102992
TTO,2020,65914
TTO,2021,34229
TTO,2022,85404
TTO,2023,141188
TTO,2024,140897
TTO,2025,12568
TUN,1960,104
TUN,1961,391
TUN,1962,153
TUN,1963,2741
TUN,1964,115
TUN,1965,1662
TUN,1966,352
TUN,1967,740
TUN,1968,1264
TUN,1969,1919
TUN,1970,4493
TUN,1971,997
TUN,1972,5945
TUN,1973,3940
TUN,1974,1832
TUN,1975,1528
TUN,1976,2890
TUN,1977,2068
TUN,1978,1725
TUN,1979,673
TUN,1980,3050
TUN,1981,1038
TUN,1982,3456
TUN,1983,931
TUN,1984,973
TUN,1985,370
TUN,1986,735
TUN,1987,1429
TUN,1988,834
TUN,1989,1585
TUN,1990,886
TUN,1991,467
TUN,1992,1925
TUN,1993,1506
TUN,1994,2208
TUN,1995,1192
TUN,1996,1194
TUN,1997,1631
TUN,1998,1813
TUN,1999,1148
TUN,2000,597
TUN,2001,1607
TUN,2002,690
TUN,2003,1484
TUN,2004,3138
TUN,2005,2980
TUN,2006,4152
TUN,2007,3809
TUN,2008,1681
TUN,2009,7002
TUN,2010,4226
TUN,2011,2554
TUN,2012,4710
TUN,2013,2336
TUN,2014,33170
TUN,2015,6131
TUN,2016,4875
TUN,2017,5796
TUN,2018,18233
TUN,2019,12612
TUN,2020,4691
TUN,2021,4367
TUN,2022,6792
TUN,2023,7331
TUN,2024,11378
TUN,2025,3263
TUR,1960,6257
TUR,1961,1438
TUR,1962,10037
TUR,1963,2846
TUR,1964,2601
TUR,1965,8599
TUR,1966,16274
TUR,1967,7841
TUR,1968,4372
TUR,1969,5223
TUR,1970,4297
TUR,1971,6070
TUR,1972,4905
TUR,1973,4559
TUR,1974,3118
TUR,1975,4088
TUR,1976,6195
TUR,1977,6029
TUR,1978,5497
TUR,1979,6478
TUR,1980,5001
TUR,1981,6757
TUR,1982,7920
TUR,1983,9930
TUR,1984,8355
TUR,1985,12143
TUR,1986,14717
TUR,1987,12853
TUR,1988,18553
TUR,1989,14894
TUR,1990,11217
TUR,1991,10365
TUR,1992,12561
TUR,1993,11662
TUR,1994,5925
TUR,1995,12006
TUR,1996,10489
TUR,1997,8947
TUR,1998,9080
TUR,1999,11109
TUR,2000,16545
TUR,2001,35024
TUR,2002,32384
TUR,2003,16001
TUR,2004,47765
TUR,2005,69918
TUR,2006,61552
TUR,2007,44819
TUR,2008,44821
TUR,2009,73959
TUR,2010,74498
TUR,2011,79766
TUR,2012,92613
TUR,2013,99318
TUR,2014,102005
TUR,2015,148402
TUR,2016,141507
TUR,2017,129898
TUR,2018,159702
TUR,2019,224057
TUR,2020,219332
TUR,2021,348770
TUR,2022,423500
TUR,2023,514870
TUR,2024,614127
TUR,2025,76134
TWN,1960,8344
TWN,1961,5777
TWN,1962,4474
TWN,1963,3089
TWN,1964,3334
TWN,1965,6054
TWN,1966,5138
TWN,1967,6115
TWN,1968,11887
TWN,1969,6720
TWN,1970,8880
TWN,1971,6005
TWN,1972,15044
TWN,1973,6199
TWN,1974,6987
TWN,1975,6919
TWN,1976,8323
TWN,1977,10181
TWN,1978,10795
TWN,1979,10146
TWN,1980,11228
TWN,1981,10377
TWN,1982,8600
TWN,1983,15907
TWN,1984,23498
TWN,1985,42216
TWN,1986,51340
TWN,1987,55366
TWN,1988,60305
TWN,1989,62635
TWN,1990,59648
TWN,1991,56798
TWN,1992,51766
TWN,1993,68906
TWN,1994,99677
TWN,1995,175156
TWN,1996,245685
TWN,1997,256380
TWN,1998,250577
TWN,1999,364794
TWN,2000,361762
TWN,2001,303358
TWN,2002,293445
TWN,2003,264175
TWN,2004,243042
TWN,2005,248540
TWN,2006,292562
TWN,2007,257595
TWN,2008,184836
TWN,2009,256922
TWN,2010,229820
TWN,2011,310590
TWN,2012,361565
TWN,2013,431967
TWN,2014,486678
TWN,2015,702439
TWN,2016,753418
TWN,2017,798307
TWN,2018,1116305
TWN,2019,1425150
TWN,2020,2032350
TWN,2021,2553390
TWN,2022,2532519
TWN,2023,3544177
TWN,2024,2906993
TWN,2025,517985
TZA,1960,7507
TZA,1961,9317
TZA,1962,16226
TZA,1963,8044
TZA,1964,9245
TZA,1965,9185
TZA,1966,9157
TZA,1967,6235
TZA,1968,12760
TZA,1969,8646
TZA,1970,15704
TZA,1971,13054
TZA,1972,9904
TZA,1973,7323
TZA,1974,7863
TZA,1975,6443
TZA,1976,5391
TZA,1977,9203
TZA,1978,7080
TZA,1979,7209
TZA,1980,9380
TZA,1981,8223
TZA,1982,9862
TZA,1983,8990
TZA,1984,14154
TZA,1985,8771
TZA,1986,13448
TZA,1987,15496
TZA,1988,15370
TZA,1989,13084
TZA,1990,11646
TZA,1991,16135
TZA,1992,10923
TZA,1993,11891
TZA,1994,9849
TZA,1995,14889
TZA,1996,18923
TZA,1997,13011
TZA,1998,16691
TZA,1999,23921
TZA,2000,23925
TZA,2001,20215
TZA,2002,20281
TZA,2003,17963
TZA,2004,20897
TZA,2005,25889
TZA,2006,23990
TZA,2007,34221
TZA,2008,48163
TZA,2009,36178
TZA,2010,48555
TZA,2011,61074
TZA,2012,63207
TZA,2013,67300
TZA,2014,79470
TZA,2015,95913
TZA,2016,168732
TZA,2017,108501
TZA,2018,203592
TZA,2019,195235
TZA,2020,134713
TZA,2021,158871
TZA,2022,213899
TZA,2023,349840
TZA,2024,358986
TZA,2025,28983
UGA,1960,2782
UGA,1961,2535
UGA,1962,2605
UGA,1963,3279
UGA,1964,1269
UGA,1965,4482
UGA,1966,6032
UGA,1967,8663
UGA,1968,7583
UGA,1969,4768
UGA,1970,5366
UGA,1971,2952
UGA,1972,1838
UGA,1973,900
UGA,1974,2147
UGA,1975,419
UGA,1976,323
UGA,1977,544
UGA,1978,521
UGA,1979,596
UGA,1980,346
UGA,1981,386
UGA,1982,578
UGA,1983,2060
UGA,1984,3327
UGA,1985,3591
UGA,1986,1088
UGA,1987,1542
UGA,1988,1216
UGA,1989,1456
UGA,1990,5553
UGA,1991,7003
UGA,1992,3654
UGA,1993,17179
UGA,1994,17536
UGA,1995,9650
UGA,1996,11121
UGA,1997,10378
UGA,1998,7125
UGA,1999,4042
UGA,2000,9101
UGA,2001,12561
UGA,2002,21026
UGA,2003,18785
UGA,2004,13172
UGA,2005,19528
UGA,2006,22334
UGA,2007,27105
UGA,2008,25563
UGA,2009,34030
UGA,2010,94918
UGA,2011,68099
UGA,2012,70782
UGA,2013,73108
UGA,2014,81718
UGA,2015,88071
UGA,2016,68716
UGA,2017,93942
UGA,2018,174120
UGA,2019,146211
UGA,2020,72753
UGA,2021,210582
UGA,2022,320956
UGA,2023,357258
UGA,2024,378072
UGA,2025,24202
UKR,1960,10031
UKR,1961,10769
UKR,1962,8049
UKR,1963,5736
UKR,1964,9673
UKR,1965,10298
UKR,1966,6317
UKR,1967,12238
UKR,1968,13712
UKR,1969,12018
UKR,1970,8542
UKR,1971,6213
UKR,1972,9081
UKR,1973,4636
UKR,1974,10173
UKR,1975,5991
UKR,1976,6566
UKR,1977,6618
UKR,1978,4241
UKR,1979,6124
UKR,1980,6933
UKR,1981,4905
UKR,1982,5494
UKR,1983,5730
UKR,1984,7339
UKR,1985,7883
UKR,1986,10843
UKR,1987,16291
UKR,1988,12537
UKR,1989,14448
UKR,1990,15396
UKR,1991,16219
UKR,1992,38669
UKR,1993,23679
UKR,1994,16019
UKR,1995,17417
UKR,1996,20437
UKR,1997,28553
UKR,1998,39094
UKR,1999,28181
UKR,2000,28213
UKR,2001,23481
UKR,2002,19760
UKR,2003,26995
UKR,2004,47499
UKR,2005,37773
UKR,2006,32169
UKR,2007,38301
UKR,2008,54871
UKR,2009,66506
UKR,2010,89061
UKR,2011,83747
UKR,2012,76180
UKR,2013,89662
UKR,2014,66083
UKR,2015,76597
UKR,2016,76413
UKR,2017,107517
UKR,2018,160459
UKR,2019,243647
UKR,2020,301887
UKR,2021,396083
UKR,2022,278493
UKR,2023,357431
UKR,2024,421116
UKR,2025,331499
URY,1960,644
URY,1961,581
URY,1962,668
URY,1963,1619
URY,1964,493
URY,1965,454
URY,1966,785
URY,1967,677
URY,1968,617
URY,1969,407
URY,1970,1020
URY,1971,1498
URY,1972,1159
URY,1973,508
URY,1974,282
URY,1975,446
URY,1976,131
URY,1977,618
URY,1978,2129
URY,1979,603
URY,1980,382
URY,1981,350
URY,1982,377
URY,1983,555
URY,1984,816
URY,1985,584
URY,1986,220
URY,1987,241
URY,1988,214
URY,1989,1552
URY,1990,521
URY,1991,558
URY,1992,319
URY,1993,420
URY,1994,403
URY,1995,841
URY,1996,449
URY,1997,1475
URY,1998,634
URY,1999,1315
URY,2000,1228
URY,2001,2476
URY,2002,3635
URY,2003,6108
URY,2004,2751
URY,2005,5326
URY,2006,5643
URY,2007,4563
URY,2008,14369
URY,2009,4899
URY,2010,4616
URY,2011,7331
URY,2012,10491
URY,2013,10023
URY,2014,14275
URY,2015,21267
URY,2016,49948
URY,2017,67143
URY,2018,115144
URY,2019,180429
URY,2020,217722
URY,2021,283213
URY,2022,323561
URY,2023,328865
URY,2024,343335
URY,2025,18023
USA,1960,677547
USA,1961,717140
USA,1962,762335
USA,1963,821220
USA,1964,953392
USA,1965,1021417
USA,1966,1187850
USA,1967,1221081
USA,1968,1169356
USA,1969,1117188
USA,1970,1098305
USA,1971,1067046
USA,1972,1130221
USA,1973,1074011
USA,1974,1097916
USA,1975,1124081
USA,1976,1248469
USA,1977,1292369
USA,1978,1342131
USA,1979,1407479
USA,1980,1432662
USA,1981,1423964
USA,1982,1446910
USA,1983,1442956
USA,1984,1432806
USA,1985,1367846
USA,1986,1422672
USA,1987,1474588
USA,1988,1552342
USA,1989,1585726
USA,1990,1658484
USA,1991,1863841
USA,1992,2052655
USA,1993,2222624
USA,1994,2435857
USA,1995,3197502
USA,1996,2752126
USA,1997,2979587
USA,1998,3413674
USA,1999,4000300
USA,2000,4603759
USA,2001,4523472
USA,2002,4986661
USA,2003,5746741
USA,2004,6428142
USA,2005,7337294
USA,2006,9028129
USA,2007,10543299
USA,2008,12160245
USA,2009,14160377
USA,2010,18253373
USA,2011,21139426
USA,2012,28677545
USA,2013,33223139
USA,2014,41518325
USA,2015,47000038
USA,2016,54941313
USA,2017,60980001
USA,2018,74246736
USA,2019,82013350
USA,2020,106119425
USA,2021,117614748
USA,2022,125552861
USA,2023,158173208
USA,2024,143238755
USA,2025,11585550
UZB,1960,403
UZB,1961,430
UZB,1962,571
UZB,1963,626
UZB,1964,466
UZB,1965,613
UZB,1966,304
UZB,1967,532
UZB,1968,546
UZB,1969,538
UZB,1970,163
UZB,1971,459
UZB,1972,411
UZB,1973,475
UZB,1974,484
UZB,1975,740
UZB,1976,511
UZB,1977,679
UZB,1978,509
UZB,1979,1096
UZB,1980,617
UZB,1981,983
UZB,1982,740
UZB,1983,257
UZB,1984,271
UZB,1985,405
UZB,1986,828
UZB,1987,340
UZB,1988,479
UZB,1989,325
UZB,1990,854
UZB,1991,656
UZB,1992,652
UZB,1993,470
UZB,1994,600
UZB,1995,1939
UZB,1996,249
UZB,1997,359
UZB,1998,356
UZB,1999,963
UZB,2000,1499
UZB,2001,456
UZB,2002,219
UZB,2003,580
UZB,2004,346
UZB,2005,561
UZB,2006,2936
UZB,2007,991
UZB,2008,886
UZB,2009,956
UZB,2010,511
UZB,2011,1064
UZB,2012,1441
UZB,2013,2303
UZB,2014,1986
UZB,2015,4738
UZB,2016,5468
UZB,2017,2131
UZB,2018,8191
UZB,2019,7743
UZB,2020,2671
UZB,2021,17184
UZB,2022,14832
UZB,2023,21782
UZB,2024,28727
UZB,2025,13152
VEN,1960,8177
VEN,1961,6946
VEN,1962,5517
VEN,1963,9219
VEN,1964,19197
VEN,1965,20474
VEN,1966,28646
VEN,1967,34505
VEN,1968,23660
VEN,1969,15201
VEN,1970,19634
VEN,1971,14203
VEN,1972,15454
VEN,1973,14596
VEN,1974,16026
VEN,1975,12463
VEN,1976,13028
VEN,1977,17440
VEN,1978,23330
VEN,1979,31111
VEN,1980,19523
VEN,1981,22454
VEN,1982,27803
VEN,1983,22025
VEN,1984,43364
VEN,1985,38291
VEN,1986,17122
VEN,1987,31141
VEN,1988,30864
VEN,1989,32515
VEN,1990,31936
VEN,1991,35186
VEN,1992,30455
VEN,1993,32044
VEN,1994,33370
VEN,1995,45132
VEN,1996,21872
VEN,1997,30355
VEN,1998,44432
VEN,1999,36182
VEN,2000,37070
VEN,2001,50174
VEN,2002,33470
VEN,2003,25958
VEN,2004,28076
VEN,2005,58762
VEN,2006,55528
VEN,2007,58259
VEN,2008,68812
VEN,2009,78437
VEN,2010,75177
VEN,2011,42003
VEN,2012,55198
VEN,2013,55745
VEN,2014,49434
VEN,2015,74293
VEN,2016,86929
VEN,2017,99874
VEN,2018,144943
VEN,2019,177000
VEN,2020,272231
VEN,2021,512587
VEN,2022,665786
VEN,2023,667388
VEN,2024,864349
VEN,2025,8416
VNM,1960,4487
VNM,1961,3013
VNM,1962,849
VNM,1963,1776
VNM,1964,2073
VNM,1965,4375
VNM,1966,1756
VNM,1967,1218
VNM,1968,1420
VNM,1969,1363
VNM,1970,476
VNM,1971,981
VNM,1972,567
VNM,1973,809
VNM,1974,2839
VNM,1975,139
VNM,1976,54
VNM,1977,70
VNM,1978,113
VNM,1979,80
VNM,1980,69
VNM,1981,200
VNM,1982,104
VNM,1983,113
VNM,1984,235
VNM,1985,350
VNM,1986,490
VNM,1987,803
VNM,1988,1695
VNM,1989,1134
VNM,1990,2162
VNM,1991,3224
VNM,1992,1622
VNM,1993,3021
VNM,1994,5787
VNM,1995,25606
VNM,1996,17703
VNM,1997,26603
VNM,1998,16867
VNM,1999,25432
VNM,2000,19318
VNM,2001,11450
VNM,2002,12053
VNM,2003,11817
VNM,2004,13329
VNM,2005,10260
VNM,2006,15241
VNM,2007,14023
VNM,2008,15273
VNM,2009,14619
VNM,2010,17711
VNM,2011,28763
VNM,2012,48761
VNM,2013,22972
VNM,2014,25607
VNM,2015,26311
VNM,2016,43634
VNM,2017,32875
VNM,2018,61324
VNM,2019,126974
VNM,2020,50044
VNM,2021,16273
VNM,2022,50652
VNM,2023,121895
VNM,2024,179598
VNM,2025,29080
VUT,1960,307
VUT,1961,273
VUT,1962,30
VUT,1963,172
VUT,1964,198
VUT,1965,98
VUT,1966,258
VUT,1967,285
VUT,1968,910
VUT,1969,68
VUT,1970,474
VUT,1971,8308
VUT,1972,1467
VUT,1973,1120
VUT,1974,989
VUT,1975,650
VUT,1976,730
VUT,1977,1069
VUT,1978,728
VUT,1979,264
VUT,1980,528
VUT,1981,731
VUT,1982,909
VUT,1983,2382
VUT,1984,2462
VUT,1985,1788
VUT,1986,2169
VUT,1987,298
VUT,1988,908
VUT,1989,1184
VUT,1990,13900
VUT,1991,357
VUT,1992,2004
VUT,1993,3206
VUT,1994,7186
VUT,1995,350
VUT,1996,4316
VUT,1997,3385
VUT,1998,2742
VUT,1999,479
VUT,2000,1028
VUT,2001,772
VUT,2002,1084
VUT,2003,9546
VUT,2004,1276
VUT,2005,4734
VUT,2006,27651
VUT,2007,983
VUT,2008,544
VUT,2009,302
VUT,2010,358
VUT,2011,1527
VUT,2012,699
VUT,2013,1018
VUT,2014,4318
VUT,2015,2388
VUT,2016,2481
VUT,2017,2717
VUT,2018,2656
VUT,2019,2347
VUT,2020,5332
VUT,2021,12959
VUT,2022,6617
VUT,2023,7465
VUT,2024,7629
VUT,2025,4139
YEM,1960,51
YEM,1961,294
YEM,1962,170
YEM,1963,197
YEM,1964,1023
YEM,1965,106
YEM,1966,426
YEM,1967,1271
YEM,1968,27
YEM,1969,45
YEM,1970,46
YEM,1971,361
YEM,1972,2394
YEM,1973,113
YEM,1974,333
YEM,1975,1127
YEM,1976,569
YEM,1977,2024
YEM,1978,1648
YEM,1979,1258
YEM,1980,1303
YEM,1981,1158
YEM,1982,1187
YEM,1983,1169
YEM,1984,937
YEM,1985,1504
YEM,1986,535
YEM,1987,35970
YEM,1988,2141
YEM,1989,3463
YEM,1990,1217
YEM,1991,285
YEM,1992,5158
YEM,1993,2501
YEM,1994,1755
YEM,1995,5786
YEM,1996,1717
YEM,1997,3147
YEM,1998,4649
YEM,1999,4564
YEM,2000,3716
YEM,2001,2527
YEM,2002,3896
YEM,2003,2206
YEM,2004,209
YEM,2005,933
YEM,2006,1285
YEM,2007,3579
YEM,2008,825
YEM,2009,1455
YEM,2010,856
YEM,2011,770
YEM,2012,319
YEM,2013,340
YEM,2014,465
YEM,2015,509
YEM,2016,364
YEM,2017,82
YEM,2018,395
YEM,2019,492
YEM,2020,3077
YEM,2021,7627
YEM,2022,1883
YEM,2023,17705
YEM,2024,5997
YEM,2025,2737
ZAF,1960,34444
ZAF,1961,32340
ZAF,1962,37879
ZAF,1963,42926
ZAF,1964,40836
ZAF,1965,37373
ZAF,1966,42760
ZAF,1967,45941
ZAF,1968,38048
ZAF,1969,45562
ZAF,1970,42510
ZAF,1971,51661
ZAF,1972,45336
ZAF,1973,46431
ZAF,1974,55422
ZAF,1975,45699
ZAF,1976,74949
ZAF,1977,65679
ZAF,1978,66385
ZAF,1979,79599
ZAF,1980,59507
ZAF,1981,101761
ZAF,1982,146791
ZAF,1983,131058
ZAF,1984,151632
ZAF,1985,281560
ZAF,1986,309735
ZAF,1987,883734
ZAF,1988,979439
ZAF,1989,841292
ZAF,1990,719650
ZAF,1991,583113
ZAF,1992,76486
ZAF,1993,47606
ZAF,1994,47685
ZAF,1995,49506
ZAF,1996,71875
ZAF,1997,59019
ZAF,1998,66213
ZAF,1999,73977
ZAF,2000,88291
ZAF,2001,82526
ZAF,2002,89843
ZAF,2003,77068
ZAF,2004,97610
ZAF,2005,444890
ZAF,2006,218150
ZAF,2007,877850
ZAF,2008,821481
ZAF,2009,1641324
ZAF,2010,1173387
ZAF,2011,1158776
ZAF,2012,1125073
ZAF,2013,1111275
ZAF,2014,1341412
ZAF,2015,1716354
ZAF,2016,2081606
ZAF,2017,2222315
ZAF,2018,2518419
ZAF,2019,2519649
ZAF,2020,2311727
ZAF,2021,2716784
ZAF,2022,3355497
ZAF,2023,3644471
ZAF,2024,3690529
ZAF,2025,2333576
ZMB,1960,5151
ZMB,1961,6990
ZMB,1962,5385
ZMB,1963,6121
ZMB,1964,3251
ZMB,1965,2690
ZMB,1966,2951
ZMB,1967,2659
ZMB,1968,1402
ZMB,1969,2311
ZMB,1970,2314
ZMB,1971,1805
ZMB,1972,5523
ZMB,1973,4583
ZMB,1974,1764
ZMB,1975,2116
ZMB,1976,1226
ZMB,1977,981
ZMB,1978,1466
ZMB,1979,877
ZMB,1980,3037
ZMB,1981,4814
ZMB,1982,3003
ZMB,1983,2670
ZMB,1984,2872
ZMB,1985,2281
ZMB,1986,2592
ZMB,1987,1598
ZMB,1988,1565
ZMB,1989,3097
ZMB,1990,2673
ZMB,1991,912
ZMB,1992,3370
ZMB,1993,5518
ZMB,1994,3966
ZMB,1995,8181
ZMB,1996,4305
ZMB,1997,4102
ZMB,1998,1607
ZMB,1999,1653
ZMB,2000,3129
ZMB,2001,3680
ZMB,2002,4233
ZMB,2003,4285
ZMB,2004,6150
ZMB,2005,5556
ZMB,2006,3493
ZMB,2007,12665
ZMB,2008,9921
ZMB,2009,15156
ZMB,2010,5446
ZMB,2011,7369
ZMB,2012,46963
ZMB,2013,36518
ZMB,2014,16578
ZMB,2015,22236
ZMB,2016,26329
ZMB,2017,23256
ZMB,2018,55386
ZMB,2019,91972
ZMB,2020,66734
ZMB,2021,119922
ZMB,2022,139717
ZMB,2023,166414
ZMB,2024,195804
ZMB,2025,17259
ZWE,1960,5533
ZWE,1961,6865
ZWE,1962,5365
ZWE,1963,4870
ZWE,1964,6490
ZWE,1965,7417
ZWE,1966,5679
ZWE,1967,7269
ZWE,1968,4012
ZWE,1969,4402
ZWE,1970,3263
ZWE,1971,3876
ZWE,1972,7163
ZWE,1973,5080
ZWE,1974,7388
ZWE,1975,3531
ZWE,1976,2736
ZWE,1977,2739
ZWE,1978,3094
ZWE,1979,1791
ZWE,1980,2561
ZWE,1981,2947
ZWE,1982,4824
ZWE,1983,1713
ZWE,1984,2661
ZWE,1985,6864
ZWE,1986,3906
ZWE,1987,4810
ZWE,1988,9778
ZWE,1989,6119
ZWE,1990,6455
ZWE,1991,8573
ZWE,1992,4676
ZWE,1993,6642
ZWE,1994,6363
ZWE,1995,5563
ZWE,1996,3995
ZWE,1997,6124
ZWE,1998,3955
ZWE,1999,6113
ZWE,2000,4587
ZWE,2001,2432
ZWE,2002,1870
ZWE,2003,1412
ZWE,2004,3615
ZWE,2005,19552
ZWE,2006,6742
ZWE,2007,36166
ZWE,2008,14679
ZWE,2009,23898
ZWE,2010,7396
ZWE,2011,15297
ZWE,2012,15921
ZWE,2013,77128
ZWE,2014,45774
ZWE,2015,54216
ZWE,2016,67828
ZWE,2017,71074
ZWE,2018,86372
ZWE,2019,80969
ZWE,2020,84606
ZWE,2021,122413
ZWE,2022,175670
ZWE,2023,161263
ZWE,2024,193770
ZWE,2025,55354
