country,year,v2x_regime,v2x_polyarchy,v2x_freexp_altinf,v2x_frassoc_thick,v2xcl_dmove,v2xcs_ccsi,v2x_corr,v2x_clphy,e_peaveduc,e_migdppc,e_wri_pa,confl
FIN,1979,3,0.828,0.922,0.85,0.916,0.944,0.027,0.977,9.269,18409,NA,0
FIN,1980,3,0.826,0.927,0.85,0.916,0.944,0.027,0.977,9.45,19372,NA,0
FIN,1981,3,0.827,0.936,0.85,0.916,0.944,0.027,0.977,9.563,19526,NA,0
FIN,1982,3,0.835,0.937,0.848,0.916,0.944,0.027,0.977,9.676,19712,NA,0
FIN,1983,3,0.85,0.94,0.875,0.916,0.944,0.027,0.977,9.789,19782,NA,0
FIN,1984,3,0.853,0.94,0.877,0.916,0.944,0.027,0.977,9.902,20059,NA,0
FIN,1985,3,0.853,0.94,0.877,0.916,0.944,0.027,0.977,10.015,20173,NA,0
FIN,1986,3,0.853,0.94,0.877,0.916,0.944,0.027,0.977,10.128,21076,NA,0
FIN,1987,3,0.856,0.951,0.873,0.916,0.944,0.027,0.977,10.241,22011,NA,0
FIN,1988,3,0.856,0.951,0.872,0.916,0.944,0.027,0.977,10.354,23662,NA,0
FIN,1989,3,0.852,0.947,0.872,0.916,0.944,0.027,0.977,10.467,24741,NA,0
FIN,1990,3,0.866,0.969,0.872,0.916,0.944,0.026,0.977,10.58,24185,4.2,0
FIN,1991,3,0.873,0.977,0.874,0.916,0.944,0.026,0.977,10.669,22060,8.629,0
FIN,1992,3,0.873,0.976,0.874,0.916,0.944,0.026,0.977,10.758,21775,8.654,0
FIN,1993,3,0.874,0.976,0.884,0.916,0.944,0.026,0.977,10.847,21397,8.678,0
FIN,1994,3,0.877,0.976,0.89,0.916,0.944,0.026,0.977,10.936,22629,8.735,0
FIN,1995,3,0.879,0.976,0.892,0.916,0.944,0.026,0.977,11.025,25012,8.744,0
FIN,1996,3,0.88,0.976,0.892,0.916,0.944,0.026,0.977,11.114,24489,8.757,0
FIN,1997,3,0.88,0.976,0.892,0.916,0.944,0.026,0.977,11.203,27027,8.763,0
FIN,1998,3,0.88,0.976,0.892,0.916,0.944,0.026,0.977,11.292,29634,8.777,0
FIN,1999,3,0.878,0.976,0.892,0.916,0.944,0.026,0.977,11.381,31092,8.79,0
FIN,2000,3,0.878,0.976,0.892,0.916,0.944,0.026,0.977,11.47,32972,8.893,0
FIN,2001,3,0.878,0.976,0.892,0.916,0.944,0.026,0.977,11.526,33349,8.91,NA
FIN,2002,3,0.878,0.976,0.892,0.916,0.944,0.026,0.977,11.582,33569,8.926,NA
FIN,2003,3,0.886,0.977,0.892,0.916,0.944,0.026,0.977,11.638,33435,8.96,NA
FIN,2004,3,0.888,0.977,0.891,0.916,0.944,0.026,0.977,11.694,35055,8.999,NA
FIN,2005,3,0.888,0.977,0.891,0.916,0.944,0.026,0.983,11.75,35871,9.029,NA
FIN,2006,3,0.878,0.977,0.888,0.916,0.944,0.026,0.983,11.806,36964,9.029,NA
FIN,2007,3,0.875,0.977,0.891,0.914,0.944,0.026,0.983,11.862,39772,9.029,NA
FIN,2008,3,0.88,0.978,0.892,0.914,0.944,0.026,0.983,11.918,40357,9.029,NA
FIN,2009,3,0.877,0.977,0.892,0.914,0.944,0.026,0.983,11.974,37818,9.029,NA
FIN,2010,3,0.876,0.978,0.892,0.92,0.944,0.026,0.983,12.03,38074,9.029,NA
FIN,2011,3,0.884,0.981,0.888,0.92,0.944,0.026,0.983,NA,38432,NA,NA
FIN,2012,3,0.905,0.981,0.891,0.92,0.946,0.026,0.985,NA,38865,NA,NA
FIN,2013,3,0.888,0.974,0.9,0.873,0.946,0.029,0.974,NA,37913,NA,NA
FIN,2014,3,0.888,0.974,0.9,0.873,0.946,0.029,0.974,NA,37943,NA,NA
FIN,2015,3,0.876,0.936,0.899,0.897,0.884,0.034,0.965,NA,37920,NA,NA
FIN,2016,3,0.87,0.936,0.88,0.897,0.884,0.034,0.965,NA,38335,NA,NA
FIN,2017,3,0.876,0.947,0.889,0.897,0.895,0.036,0.96,NA,NA,NA,NA
FJI,1960,0,0.23,0.591,0.644,0.514,0.513,0.24,0.756,3.962,NA,NA,NA
FJI,1961,0,0.233,0.61,0.644,0.514,0.513,0.24,0.756,4.069,NA,NA,NA
FJI,1962,0,0.233,0.61,0.644,0.514,0.513,0.24,0.756,4.176,NA,NA,NA
FJI,1963,0,0.294,0.616,0.642,0.514,0.513,0.24,0.756,4.282,NA,NA,NA
FJI,1964,0,0.301,0.616,0.641,0.514,0.513,0.24,0.756,4.389,NA,NA,NA
FJI,1965,0,0.301,0.616,0.641,0.514,0.513,0.24,0.756,4.496,NA,NA,NA
FJI,1966,0,0.31,0.663,0.676,0.514,0.513,0.24,0.756,4.603,NA,NA,NA
FJI,1967,2,0.537,0.663,0.744,0.514,0.513,0.24,0.756,4.71,NA,NA,NA
FJI,1968,2,0.537,0.663,0.744,0.514,0.513,0.24,0.756,4.817,NA,NA,NA
FJI,1969,2,0.537,0.663,0.744,0.514,0.513,0.24,0.756,4.924,NA,NA,NA
FJI,1970,2,0.578,0.732,0.746,0.815,0.553,0.318,0.89,5.031,NA,NA,0
FJI,1971,2,0.589,0.732,0.777,0.815,0.724,0.318,0.89,5.153,NA,NA,0
FJI,1972,2,0.579,0.732,0.778,0.815,0.724,0.318,0.89,5.274,NA,NA,0
FJI,1973,2,0.601,0.732,0.778,0.815,0.724,0.318,0.89,5.395,NA,NA,0
FJI,1974,2,0.601,0.732,0.778,0.815,0.724,0.318,0.89,5.517,NA,NA,0
FJI,1975,2,0.601,0.732,0.778,0.815,0.724,0.318,0.89,5.638,NA,NA,0
FJI,1976,2,0.601,0.732,0.778,0.815,0.724,0.318,0.89,5.76,NA,NA,0
FJI,1977,2,0.622,0.732,0.788,0.815,0.724,0.318,0.89,5.881,NA,NA,0
FJI,1978,2,0.628,0.732,0.791,0.815,0.724,0.318,0.89,6.002,NA,NA,0
FJI,1979,2,0.628,0.732,0.791,0.815,0.724,0.318,0.89,6.124,NA,NA,0
FJI,1980,2,0.628,0.732,0.791,0.815,0.762,0.318,0.89,6.245,NA,NA,0
FJI,1981,2,0.628,0.732,0.791,0.815,0.762,0.318,0.89,6.34,NA,NA,0
FJI,1982,2,0.622,0.732,0.79,0.815,0.762,0.318,0.89,6.434,NA,NA,0
FJI,1983,2,0.616,0.732,0.788,0.815,0.762,0.318,0.89,6.528,NA,NA,0
FJI,1984,2,0.616,0.732,0.788,0.815,0.762,0.318,0.89,6.623,NA,NA,0
FJI,1985,2,0.616,0.732,0.788,0.815,0.762,0.318,0.89,6.717,NA,NA,0
FJI,1986,2,0.616,0.732,0.788,0.815,0.762,0.318,0.89,6.811,NA,NA,0
FJI,1987,0,0.348,0.567,0.782,0.815,0.762,0.264,0.719,6.906,NA,NA,0
FJI,1988,0,0.232,0.561,0.78,0.815,0.762,0.264,0.814,7,NA,NA,0
FJI,1989,0,0.232,0.561,0.78,0.815,0.762,0.264,0.814,7.094,NA,NA,0
FJI,1990,0,0.237,0.601,0.78,0.815,0.762,0.264,0.843,7.189,NA,1.068,0
FJI,1991,0,0.241,0.625,0.78,0.815,0.762,0.264,0.843,7.251,NA,1.068,0
FJI,1992,1,0.447,0.625,0.777,0.815,0.762,0.316,0.843,7.313,NA,1.068,0
FJI,1993,2,0.613,0.701,0.776,0.815,0.762,0.321,0.843,7.375,NA,1.068,0
FJI,1994,2,0.602,0.701,0.779,0.815,0.762,0.321,0.843,7.438,NA,1.068,0
FJI,1995,2,0.6,0.701,0.779,0.815,0.762,0.321,0.866,7.5,NA,1.068,0
FJI,1996,2,0.6,0.701,0.779,0.815,0.762,0.321,0.866,7.562,NA,1.251,0
FJI,1997,2,0.623,0.762,0.779,0.815,0.762,0.321,0.893,7.624,NA,1.337,0
FJI,1998,2,0.623,0.762,0.779,0.815,0.762,0.321,0.893,7.687,NA,1.337,0
FJI,1999,2,0.628,0.762,0.781,0.815,0.762,0.321,0.893,7.749,NA,1.337,0
FJI,2000,0,0.386,0.678,0.781,0.815,0.762,0.264,0.699,7.811,NA,1.339,0
FJI,2001,0,0.272,0.68,0.785,0.815,0.762,0.318,0.855,7.855,NA,1.339,NA
FJI,2002,2,0.591,0.706,0.791,0.815,0.762,0.298,0.854,7.899,NA,1.339,NA
FJI,2003,2,0.591,0.706,0.791,0.815,0.762,0.298,0.887,7.942,NA,1.339,NA
FJI,2004,2,0.591,0.706,0.791,0.815,0.762,0.298,0.887,7.986,NA,1.339,NA
FJI,2005,2,0.591,0.706,0.791,0.815,0.762,0.298,0.887,8.03,NA,1.339,NA
FJI,2006,2,0.534,0.699,0.766,0.765,0.748,0.264,0.772,8.073,NA,1.339,NA
FJI,2007,0,0.166,0.255,0.581,0.765,0.509,0.248,0.667,8.117,NA,1.339,NA
FJI,2008,0,0.167,0.243,0.581,0.765,0.509,0.245,0.667,8.161,NA,1.339,NA
FJI,2009,0,0.146,0.251,0.398,0.765,0.497,0.224,0.694,8.204,NA,1.339,NA
FJI,2010,0,0.142,0.249,0.389,0.789,0.568,0.224,0.766,8.248,NA,1.339,NA
FJI,2011,0,0.142,0.249,0.389,0.789,0.568,0.228,0.766,NA,NA,NA,NA
FJI,2012,0,0.151,0.261,0.47,0.827,0.594,0.242,0.766,NA,NA,NA,NA
FJI,2013,0,0.156,0.248,0.496,0.827,0.639,0.227,0.778,NA,NA,NA,NA
FJI,2014,1,0.215,0.266,0.561,0.852,0.725,0.237,0.841,NA,NA,NA,NA
FJI,2015,1,0.457,0.432,0.754,0.852,0.848,0.255,0.887,NA,NA,NA,NA
FJI,2016,1,0.461,0.462,0.77,0.708,0.761,0.286,0.875,NA,NA,NA,NA
FJI,2017,1,0.455,0.463,0.748,0.757,0.754,0.303,0.867,NA,NA,NA,NA
FRA,1960,3,0.775,0.85,0.896,0.973,0.88,0.095,0.68,8.45,10284,NA,0
FRA,1961,3,0.775,0.85,0.896,0.973,0.88,0.095,0.68,8.606,10735,NA,0
FRA,1962,3,0.776,0.85,0.895,0.973,0.88,0.095,0.68,8.762,11343,NA,0
FRA,1963,3,0.779,0.87,0.895,0.973,0.88,0.095,0.885,8.918,11792,NA,0
FRA,1964,3,0.784,0.87,0.895,0.973,0.88,0.095,0.885,9.074,12492,NA,0
FRA,1965,3,0.784,0.87,0.895,0.973,0.88,0.095,0.885,9.23,13016,NA,0
FRA,1966,3,0.786,0.874,0.895,0.973,0.88,0.095,0.885,9.386,13674,NA,0
FRA,1967,3,0.802,0.88,0.893,0.973,0.914,0.095,0.885,9.542,14304,NA,0
FRA,1968,3,0.807,0.88,0.903,0.973,0.914,0.095,0.884,9.698,14903,NA,0
FRA,1969,3,0.836,0.926,0.902,0.973,0.914,0.095,0.92,9.854,15879,NA,0
FRA,1970,3,0.871,0.957,0.927,0.973,0.942,0.095,0.92,10.01,16740,NA,0
FRA,1971,3,0.872,0.957,0.924,0.973,0.935,0.095,0.92,10.115,17511,NA,0
FRA,1972,3,0.866,0.942,0.924,0.973,0.935,0.095,0.92,10.22,18279,NA,0
FRA,1973,3,0.87,0.942,0.925,0.973,0.935,0.095,0.92,10.325,19191,NA,0
FRA,1974,3,0.869,0.942,0.922,0.973,0.935,0.095,0.92,10.43,19643,NA,0
FRA,1975,3,0.874,0.952,0.92,0.973,0.935,0.095,0.92,10.535,19599,NA,0
FRA,1976,3,0.874,0.952,0.92,0.973,0.935,0.095,0.92,10.64,20451,NA,0
FRA,1977,3,0.874,0.952,0.92,0.973,0.935,0.095,0.92,10.745,21228,NA,0
FRA,1978,3,0.88,0.952,0.921,0.973,0.935,0.095,0.92,10.85,21785,NA,0
FRA,1979,3,0.88,0.952,0.921,0.973,0.935,0.095,0.92,10.955,22481,NA,0
